error,
,1766.4
,1267.9324
,1231.5378
,1039.8965
,870.4811
,802.9643
,696.18805
,657.96924
,656.36993
,656.36993
,649.36975
,649.36975
,640.73376
,640.73376
,640.73376
,638.20984
,638.20984
,637.9111
,637.9111
,637.9111
